ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0097553,calcium ion transmembrane import into cytosol,82/4355,188/17400,0.43617021276595747,1.7426777731636416,5.915587253669284,1.818494938537356e-8,6.250571213739235e-6,4.988631436654233e-6,CAV1/SLC24A2/CXCL11/TRPA1/SNCA/CEMIP/ATP1A2/DMD/CXCL10/PKD2/ADCYAP1R1/AKAP6/CXCL9/PRKD1/BAK1/BAX/GRIN2D/CACNB3/TRDN/GRIN2B/CX3CL1/FGF2/CACNA2D1/PRNP/EPO/ANK2/HTR2A/RYR3/CASQ2/CAPN3/JPH2/P2RX5/CCR7/PTPN6/SLC8A2/CACNA1B/CACNA1H/CLIC2/CXCR3/P2RY6/NOS1/JPH3/CD19/GSTM2/CACNA1E/NTSR1/LIME1/TRPM1/F2R/ATP2B4/TRPM2/CCL21/AKAP5/CORO1A/HRC/JPH4/GRIN2C/ASPH/PLCL2/LCK/CACNA1I/MS4A1/PLN/CACNA1D/CCL19/HAP1/SLC24A4/CCR5/PLCH2/F2/DHRS7C/FASLG/GRIN1/CALCA/P2RX2/SLC8A3/DRD2/PPP3R2/RYR1/GP9/METTL21C/HTR2C,82
GO:0043269,regulation of monoatomic ion transport,159/4355,433/17400,0.3672055427251732,1.4671358079031032,5.687465291160399,3.090656983055283e-8,1.0064155133770019e-5,8.032283605269989e-6,PLPP4/CAV1/FHL1/KCNIP2/CXCL11/TRPA1/SNCA/CEMIP/ATP1A2/LEP/DMD/SCN4B/CXCL10/DPP6/PKD2/ADRB2/FXYD1/TSPAN13/ADCYAP1R1/TOR2A/AKAP6/NKAIN1/KCNJ3/CXCL9/MYLK/PRKD1/P2RY12/BAK1/BAX/CXCL12/UTRN/GRIN2D/SCN5A/TMC2/CACNB3/KCNJ10/SCN3B/TRDN/TRPC6/GRIN2B/ABCC9/CX3CL1/ANO6/AHNAK/KCNF1/CAV3/PER1/CACNA2D1/KCNG3/PRNP/SCN2B/EPO/ANK2/HTR2A/KCNJ2/CASQ2/CAPN3/JPH2/CALHM1/SLC6A4/KCNE1/FXYD2/ABCB1/P2RX5/PTPN6/OPRD1/REM1/KCNJ6/CACNG1/KCNAB1/KCNH2/RGS4/CLIC2/CXCR3/P2RY6/NOS1/KCNJ8/JPH3/CD19/GSTM2/KCNJ16/FCRL3/NTSR1/LIME1/LRRC38/MMP9/TESC/BIN1/CBARP/ADRA2A/F2R/GABRE/ATP2B4/SERPINE2/ACTN2/KCNG1/AKAP5/UCN/CORO1A/HOMER3/PRSS8/HRC/JPH4/KCNIP1/GRIN2C/ASPH/EDN1/ATP1B2/NKAIN2/STAC3/GAL/IFNG/MS4A1/NKAIN3/NKAIN4/PLN/CAMK2A/CACNA1D/ATP2A1/EDN3/HAP1/AGT/CCL5/NKX2-5/F2/KCNJ11/OSR1/MCHR1/DHRS7C/ATP2C2/KCNG2/FXYD3/GRIN1/CALCA/ADORA2A/P2RX2/PCSK9/ASIC2/GRIN3B/EGF/KCNJ18/DRD2/WNK4/KCNE5/KCNJ4/LCN2/PPP3R2/HTR1A/SLN/FXYD4/EPPIN/STRIT1/SPINK1/CRHR1/KCNC1/CA2/METTL21C/BPIFA1/CA7,159
GO:0003015,heart process,106/4355,265/17400,0.4,1.598163030998852,5.669367801904112,4.806419457044375e-8,1.4868658590366776e-5,1.1866796669997454e-5,CAV1/KCNIP2/GSN/HSPB7/ATP1A2/SCN4A/DMD/SCN4B/ADRA1A/FXYD1/EDNRB/EPAS1/KCNJ3/SCN9A/ADM2/SCN5A/CELF2/SCN3A/SCN3B/TRDN/SPX/ABCC9/CAV3/YAP1/ATP2A3/CACNA2D1/KCNE4/SCN2B/ATP1A3/ANK2/THRB/KCNJ2/DES/CASQ2/EDN2/SCN11A/JPH2/TH/PTPN1/MYLK2/NMU/KCNE1/SLC8A2/CACNA1H/KCNH2/RGS4/GCH1/SCN2A/CLIC2/NOS1/KCNJ8/JPH3/GSTM2/AVPR1A/GATA4/MAP2K6/SGCZ/MYL3/BIN1/ATP2B4/CTNNA3/TTN/CORIN/SREBF1/SLC1A1/HOPX/UCN/TNNI3/HRC/JPH4/KCNIP1/ASPH/ADM/EDN1/ATP1B2/SGCG/HBEGF/HCN1/KCNA5/IRX5/MYL2/TBX18/PLN/CACNA1D/ATP2A1/EDN3/RGS2/AGT/KCNH6/NKX2-5/MYL7/C10orf71/SCN7A/HCN4/TACR3/MYH6/MYH7B/SLC8A3/DRD2/KCNE5/ADRB1/ATP2B3/ACTC1/STRIT1/CHRM2/TNNI2,106
GO:0003018,vascular process in circulatory system,110/4355,278/17400,0.39568345323741005,1.5809166673549793,5.641481532580651,5.337523424986258e-8,1.5725360681138083e-5,1.2550537537148136e-5,CAV1/PDE2A/COMP/NPR1/SLC2A4/LEPR/SVEP1/CD36/SLC16A7/HTR1D/ATP1A2/LEP/HBB/ADRA1A/ADRB2/SLC7A5/FERMT2/CLDN5/EDNRB/MANF/AKAP12/AVPR2/OXTR/BMP6/SLC22A3/TACR1/ABCC9/ATP2A3/CDH5/TEK/ACTA2/PECAM1/HTR2A/ANGPT1/ABCC5/KAT2B/SLC2A1/EDN2/SLC29A4/ADD3/SLC38A5/SLC6A4/SLC6A9/ABCB1/LRP1/SLCO1C1/SLC8A2/ZEB2/UTS2B/SLC2A10/ITGB1BP1/ARHGAP42/PER2/ITGA1/GRIP2/KLF2/NOS1/TJP3/MAS1/KCNJ8/KCNMB2/VSTM4/AVPR1A/ADRA2A/SLIT2/F2R/ATP2B4/CPS1/SLC1A1/SLC1A3/SLC4A8/SLC7A8/UCN/C2CD4B/SLC7A3/ADRB3/SLC1A2/ADM/EDN1/ATP1B2/SH3GL2/KCNA5/SLC16A12/FABP5/EDN3/RGS2/SLC4A4/AGT/C2CD4A/UTS2/ADRA2B/SLC5A5/CBS/SLC7A2/SLC6A17/MFSD2A/CALCA/AZU1/ADORA2A/ASIC2/AVPR1B/NTS/AVP/ATP1A4/ADRB1/HTR1A/SMTNL1/KNG1/MTNR1B/FGB,110
GO:0034762,regulation of transmembrane transport,155/4355,424/17400,0.36556603773584906,1.460585317245413,5.547655908074861,6.416879873008845e-8,1.8046016261048057e-5,1.4402671523581096e-5,CAV1/FHL1/CNIH2/KCNIP2/SORBS1/CRHBP/CXCL11/SNCA/CEMIP/KLF15/ATP1A2/LEP/DMD/CXCL10/DPP6/FXYD1/SLC7A5/TSPAN13/ADCYAP1R1/TOR2A/AKAP6/ACSL1/PID1/KCNJ3/CXCL9/PRKD1/BAK1/BAX/TRIB3/UTRN/GRIN2D/SCN5A/TMC2/CACNB3/KCNJ10/TRDN/TRPC6/SLC25A27/GPC3/ARL6IP1/GRIN2B/ABCC9/CX3CL1/ADIPOQ/ANO6/AHNAK/PTPRM/CAV3/FFAR4/CACNA2D1/RHOQ/KCNG3/ASPSCR1/PRNP/EPO/ANK2/KCNJ2/CASQ2/CAPN3/JPH2/CALHM1/PIK3R1/TERT/KCNE1/FXYD2/P2RX5/PTPN6/CACNG5/IGF1/REM1/KCNJ6/CACNG1/KCNAB1/KCNH2/RGS4/PER2/CLIC2/CXCR3/P2RY6/NOS1/OAZ3/KCNJ8/JPH3/CD19/GSTM2/KCNJ16/NTSR1/LIME1/LRRC38/MMP9/TESC/BIN1/CBARP/OSTN/IRS2/F2R/ATP2B4/ACTN2/CACNG4/KCNG1/AKAP5/CORO1A/HRC/JPH4/KCNIP1/GRIN2C/ASPH/SLC1A2/EDN1/ATP1B2/ERFE/STAC3/NR4A3/GAL/IFNG/MS4A1/FABP5/PLN/CACNA1D/ATP2A1/CLTCL1/EDN3/HAP1/RGS2/AGT/F2/ITLN1/SLC34A1/KCNJ11/OSR1/CLDN3/DHRS7C/CERS1/FXYD3/GRIN1/CALCA/P2RX2/PCSK9/ASIC2/KCNJ18/WNK4/KCNE5/KCNJ4/LCN2/PPP3R2/SLN/FGF21/FXYD4/STRIT1/CRHR1/SLC17A8/KCNC1/CA2/METTL21C/BPIFA1,155
GO:0061644,protein localization to CENP-A containing chromatin,15/4355,17/17400,0.8823529411764706,3.5253596272033496,6.018933024574623,7.427247519933856e-8,1.9429223402810967e-5,1.550662032999349e-5,CENPA/H4C9/H4C14/H2BC11/H4C5/H4C12/H4C8/H4C11/H4C4/H4C3/H4C2/H2AC8/H4C15/H2AC4/H4C1,15
GO:0033046,negative regulation of sister chromatid segregation,30/4355,49/17400,0.6122448979591837,2.4461679045900797,5.857181553615057,8.478891738740845e-8,1.9429223402810967e-5,1.550662032999349e-5,NUF2/CCNB1/PLK1/CDCA8/SKA1/SPC24/SPC25/BUB1/CENPF/NDC80/ZWINT/CDC20/KNL1/SKA3/TRIP13/BUB1B/AURKB/TTK/MAD2L1/BIRC5/ZWILCH/HASPIN/KNTC1/GEN1/SPDL1/USP44/RAD21/DUSP1/FBXO5/TEX14,30
GO:0033048,negative regulation of mitotic sister chromatid segregation,30/4355,49/17400,0.6122448979591837,2.4461679045900797,5.857181553615057,8.478891738740845e-8,1.9429223402810967e-5,1.550662032999349e-5,NUF2/CCNB1/PLK1/CDCA8/SKA1/SPC24/SPC25/BUB1/CENPF/NDC80/ZWINT/CDC20/KNL1/SKA3/TRIP13/BUB1B/AURKB/TTK/MAD2L1/BIRC5/ZWILCH/HASPIN/KNTC1/GEN1/SPDL1/USP44/RAD21/DUSP1/FBXO5/TEX14,30
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,30/4355,49/17400,0.6122448979591837,2.4461679045900797,5.857181553615057,8.478891738740845e-8,1.9429223402810967e-5,1.550662032999349e-5,NUF2/CCNB1/PLK1/CDCA8/SKA1/SPC24/SPC25/BUB1/CENPF/NDC80/ZWINT/CDC20/KNL1/SKA3/TRIP13/BUB1B/AURKB/TTK/MAD2L1/BIRC5/ZWILCH/HASPIN/KNTC1/GEN1/SPDL1/USP44/RAD21/DUSP1/FBXO5/TEX14,30
GO:2000816,negative regulation of mitotic sister chromatid separation,30/4355,49/17400,0.6122448979591837,2.4461679045900797,5.857181553615057,8.478891738740845e-8,1.9429223402810967e-5,1.550662032999349e-5,NUF2/CCNB1/PLK1/CDCA8/SKA1/SPC24/SPC25/BUB1/CENPF/NDC80/ZWINT/CDC20/KNL1/SKA3/TRIP13/BUB1B/AURKB/TTK/MAD2L1/BIRC5/ZWILCH/HASPIN/KNTC1/GEN1/SPDL1/USP44/RAD21/DUSP1/FBXO5/TEX14,30
GO:0007517,muscle organ development,136/4355,364/17400,0.37362637362637363,1.492789644339587,5.489877211328841,9.46488423365897e-8,2.091401384058859e-5,1.669164358650159e-5,COL11A1/CENPF/CAV1/MYOM1/FHL1/CAV2/CFL2/BCL9/CDK5/DMD/CXCL10/SMYD1/MEOX2/ITGA7/ARID5B/MIR145/PITX1/LEF1/HLF/MYMX/NEURL1/MYOCD/BMP2/MYLK/EGR1/TGFBR3/KY/POU6F1/MYOM2/UTRN/PROX1/UQCC2/ABCC9/FOXP2/CAV3/FOS/WT1/EGR2/CYP26B1/S1PR1/MYOZ2/FOXH1/FZD2/DES/TCF21/CRYAB/CAPN3/SCN11A/JPH2/IGSF8/SAP30/MYLK2/SIX4/ATF3/MYH3/MAFF/RCAN1/IGF1/BASP1/TAGLN/EPHB1/CNTFR/CACNA1H/S100B/PAX7/SGCB/NRG1/EGR3/MEF2C/MYL3/ALX4/TTN/SOX11/H1-5/NR4A1/LAMA2/TNNI3/NPHS1/CAVIN4/TWIST1/EOMES/SCX/ZFPM2/POU4F1/PAX5/SVIL/PAX3/SGCG/MSX1/SGCA/HBEGF/STAC3/COL3A1/SHH/MYL2/TIFAB/XBP1/USP2/IGF2/DMRTA2/TRIM72/TCF15/WNT10B/MYOG/KLHL40/STRA6/NKX2-5/YBX3/MSTN/TLL2/ANKRD1/NEGR1/TBX1/FGF8/MYH6/SOX6/LBX1/P2RX2/VAX1/ANKRD33/TBX20/XIRP2/FER1L6/SMTNL1/ACTC1/UNC45B/VGLL2/ACTN3/ANKRD2/RYR1/MYMK/POPDC3/FGF3/CHRND/METTL21C/ACTA1,136
GO:0071459,"protein localization to chromosome, centromeric region",26/4355,40/17400,0.65,2.5970149253731343,5.842494231066391,1.0908907919280483e-7,2.3273590791927016e-5,1.8574841034244918e-5,CDK1/KNL1/BUB1B/AURKB/CENPA/TTK/ZWILCH/HASPIN/MIS18A/H4C9/KNTC1/H4C14/SPDL1/H2BC11/H4C5/H4C12/H4C8/H4C11/MTBP/H4C4/H4C3/H4C2/H2AC8/H4C15/H2AC4/H4C1,26
GO:0008016,regulation of heart contraction,89/4355,216/17400,0.41203703703703703,1.6462558999872432,5.522089567864406,1.1617098368783777e-7,2.3958329202555075e-5,1.912133629753147e-5,CAV1/KCNIP2/HSPB7/ATP1A2/DMD/SCN4B/ADRA1A/FXYD1/EDNRB/EPAS1/KCNJ3/ADM2/SCN5A/CELF2/SCN3B/TRDN/SPX/ABCC9/CAV3/ATP2A3/CACNA2D1/KCNE4/SCN2B/ATP1A3/ANK2/THRB/KCNJ2/DES/CASQ2/EDN2/JPH2/TH/PTPN1/NMU/KCNE1/SLC8A2/CACNA1H/KCNH2/RGS4/GCH1/CLIC2/NOS1/KCNJ8/JPH3/GSTM2/AVPR1A/GATA4/MYL3/BIN1/ATP2B4/CTNNA3/CORIN/SREBF1/SLC1A1/HOPX/UCN/TNNI3/HRC/JPH4/KCNIP1/ASPH/ADM/EDN1/ATP1B2/HBEGF/HCN1/KCNA5/IRX5/MYL2/TBX18/PLN/CACNA1D/ATP2A1/EDN3/RGS2/AGT/KCNH6/NKX2-5/HCN4/TACR3/MYH6/MYH7B/SLC8A3/DRD2/KCNE5/ADRB1/ATP2B3/STRIT1/CHRM2,89
GO:0006334,nucleosome assembly,53/4355,110/17400,0.4818181818181818,1.9250600146122534,5.623451282617933,1.2301148695584685e-7,2.4550711928897566e-5,1.9594121742270886e-5,ASF1B/MACROH2A1/H3C10/ATAD2/H2AX/SMYD3/H2BC17/H4C9/H2BC6/H3-3A/H2BC9/H4C14/MCM2/H2BC21/H3C12/H2BC11/H2BC4/DNAJC9/H4C5/CHAF1B/H3C8/CHAF1A/H4C12/H4C8/H4C11/H2BC7/HMGB2/H1-2/H4C4/H3C2/H2BC15/H2BC13/H3C3/H1-6/H3C6/H2BC8/H1-3/H1-5/H3C13/H1-4/H2BC14/H3C7/H4C3/H2BC10/H4C2/H4C15/H3C14/H4C1/H3C11/H3C15/H2BC3/H3C1/H1-1,53
GO:0009410,response to xenobiotic stimulus,155/4355,428/17400,0.3621495327102804,1.4469349871776989,5.409210826590206,1.2775654218678183e-7,2.47009289534256e-5,1.9714011164414263e-5,CCNB1/CENPF/RAD51/PDE2A/E2F1/PCNA/CRHBP/RAD54B/ACACB/HCN2/GLYAT/RAD54L/TRPA1/FMO2/TGFBR2/CAT/SNCA/ADRA1A/RBP4/PPP1R14A/AOC2/ADCYAP1R1/CA9/GPLD1/TXNIP/ACSL1/AKR1C1/CYP2U1/VAV2/FOSB/NAT1/PRKN/BAK1/CALR/ACSM2B/ALDH2/CDH13/ROGDI/CTPS1/ABCC9/LRP8/SLC22A12/ADIPOQ/CEBPA/PTPRM/HADH/FOS/PRNP/EMX1/CYP26B1/HTR2A/CYP3A4/ENO2/COL1A1/DUSP6/PPM1E/ABCC5/LTA/SCN11A/ADD3/NKX6-1/SLC6A4/ABCB1/AADAC/CYP1A1/AOX1/MDK/OTC/SULT1C3/AMH/JUN/SRD5A2/KCNH2/AGPAT2/NOS1/PTCH1/AIM2/ABCA1/SLC12A5/MEF2C/KCNJ8/STAT1/GSTM2/CYP46A1/GATA4/PNP/GATA3/SFRP1/SPINK4/CCND1/SREBF1/CPS1/SLC1A1/SLC1A3/ABCC6/EMX2/CYP4F12/VAV3/SLC1A2/ABCB11/EDN1/LCK/CSAG3/C1orf115/GAL/GRM2/HSD11B2/KCNQ3/NAT2/CYP2A7/CYP2B6/ABAT/SFRP2/SLC34A1/KCNJ11/CYP1A2/ANKRD1/CERS1/ACSM1/MIR27B/PDX1/GRIN1/CYP2A6/LPO/ADORA2A/FGF8/SLCO1A2/ASIC2/DRD2/CYP2F1/SLC6A11/WNK4/AVP/CYP2A13/UMOD/ABCG8/LCN2/SLC28A3/SLC22A7/HMGCS2/CYP2W1/SMTNL1/CSAG2/ACTC1/GSTA2/CYP2C19/UGT2A3/KCNC1/ADSS1/SCGB1A1/GPR52/UGT2B4/CYP2C8/GSTA3/FABP3,155
GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,30/4355,50/17400,0.6,2.397244546498278,5.716653479583832,1.6122586285761746e-7,2.9338365102943507e-5,2.3415186460219303e-5,NUF2/CCNB1/PLK1/CDCA8/SKA1/SPC24/SPC25/BUB1/CENPF/NDC80/ZWINT/CDC20/KNL1/SKA3/TRIP13/BUB1B/AURKB/TTK/MAD2L1/BIRC5/ZWILCH/HASPIN/KNTC1/GEN1/SPDL1/USP44/RAD21/DUSP1/FBXO5/TEX14,30
GO:1905819,negative regulation of chromosome separation,30/4355,50/17400,0.6,2.397244546498278,5.716653479583832,1.6122586285761746e-7,2.9338365102943507e-5,2.3415186460219303e-5,NUF2/CCNB1/PLK1/CDCA8/SKA1/SPC24/SPC25/BUB1/CENPF/NDC80/ZWINT/CDC20/KNL1/SKA3/TRIP13/BUB1B/AURKB/TTK/MAD2L1/BIRC5/ZWILCH/HASPIN/KNTC1/GEN1/SPDL1/USP44/RAD21/DUSP1/FBXO5/TEX14,30
GO:0010965,regulation of mitotic sister chromatid separation,34/4355,60/17400,0.5666666666666667,2.26406429391504,5.667015814509379,1.721842310859043e-7,3.0437252506528284e-5,2.4292217384179763e-5,NUF2/CCNB1/UBE2C/PLK1/CDCA8/SKA1/SPC24/SPC25/BUB1/CENPF/NDC80/ZWINT/CDC20/KNL1/DLGAP5/SKA3/TRIP13/BUB1B/AURKB/ESPL1/TTK/MAD2L1/BIRC5/ZWILCH/HASPIN/KNTC1/GEN1/SPDL1/USP44/RAD21/DUSP1/FBXO5/ANAPC11/TEX14,34
GO:0051784,negative regulation of nuclear division,35/4355,63/17400,0.5555555555555556,2.2196708763872945,5.603509801039126,2.2111671494594644e-7,3.5984180604670026e-5,2.8719265559621125e-5,NUF2/CCNB1/PLK1/CDCA8/SKA1/SPC24/SPC25/BUB1/CENPF/NDC80/ZWINT/CDC20/KNL1/SKA3/TRIP13/BUB1B/AURKB/TTK/MAD2L1/BIRC5/ZWILCH/FBXO43/HASPIN/CHEK1/KNTC1/GEN1/SPDL1/USP44/RAD21/HORMAD1/DUSP1/MTBP/FBXO5/TEX14/DMRT1,35
GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,57/4355,123/17400,0.4634146341463415,1.851530340791353,5.4758645628250795,2.2484856213411573e-7,3.5984180604670026e-5,2.8719265559621125e-5,CCL11/TSLP/CXCL11/CXCL10/CXCL2/CAMP/H2BC12/TOR2A/H2BC6/CXCL9/S100A7/CCL14/CXCL12/H2BC21/H2BC11/H2BC4/CX3CL1/RNASE7/H2BC7/CCL16/CCL24/ELANE/VIP/EVPL/CCL17/CXCL3/PGLYRP4/H2BC8/ROMO1/CCL21/CCL20/S100A9/CCL23/PF4/CCL7/ADM/CCL13/CCL28/CCL19/PPBP/CCL5/H2BC10/F2/CALCA/PF4V1/KLK3/NTS/MUC7/PGLYRP3/CCL1/KNG1/KLK7/CXCL13/NPY/DEFB126/DEFB118/BPIFA1,57
GO:0021537,telencephalon development,111/4355,288/17400,0.3854166666666667,1.5398966704936854,5.33814896982828,2.316024044201605e-7,3.5984180604670026e-5,2.8719265559621125e-5,INHBA/WDR62/TACC3/EZH2/KIF14/ASPM/NTRK2/CDK5/DIXDC1/ATP1A2/EZH1/PLXNA4/LHX2/MBOAT7/RELN/AVPR2/LEF1/MGARP/TACC1/BMP2/HPRT1/PLXNA3/P2RY12/BAX/CXCL12/SCT/SCN5A/AQP1/PROX1/FEZ1/KCNA2/FOXP2/LRP8/CNTNAP2/LMX1A/FOS/EGFR/SEMA7A/LHX6/CDK5R1/EMX1/SLC7A11/SEMA3A/IGF2BP1/EFNA2/SLC2A1/DLX5/ID4/RARA/ASCL1/RTN4RL2/SHANK3/ZEB2/FAT4/PAX6/MDK/FBXO41/SRD5A2/TNR/CCDC141/AVPR1A/LHX1/DRAXIN/SLIT2/ATP2B4/NFIB/PRDM8/EOMES/EMX2/ARHGAP11B/RTN4R/SIX3/ZIC1/SLC1A2/ATP1B2/ALDH1A3/PAX5/KIF26A/NR4A3/COL3A1/SHH/CDK5R2/SALL3/ROBO2/CDH2/FILIP1/ARX/DMRTA2/KCNA1/FEZF2/POU3F3/MFSD2A/FOXG1/TBR1/NEFL/FGF8/EPHA5/SLC8A3/DRD2/HTR6/DLX2/POU3F2/ZIC3/NPY/SLIT1/CCDC39/KCNC1/FEZF1/LHX5/FOXB1/NKX2-1,111
GO:0090257,regulation of muscle system process,99/4355,250/17400,0.396,1.5821814006888635,5.3571086033182445,2.3225601461327648e-7,3.5984180604670026e-5,2.8719265559621125e-5,CAV1/PPP1R12B/PARP1/PPARG/KLF4/ACACB/GNAI1/CNN1/ATP1A2/SCN4A/DMD/TNNT1/ADRA1A/ADRB2/MIR145/GTF2IRD1/AKAP6/MYOCD/PRKD1/FOXO1/SCN5A/TRDN/TACR1/SPX/TNNT3/CAV3/ANK2/NPNT/KIT/MYL9/KCNJ2/CASQ2/PI16/EDN2/JPH2/PPARA/MYLK2/NMU/IGF1/ADGRD1/REM1/CACNG1/RGS4/ARHGAP42/GATA5/CLIC2/NOS1/JPH3/GSTM2/GATA4/MYL3/BIN1/ADRA2A/F2R/ATP2B4/CTNNA3/NPY2R/PAK1/UCN/TNNI3/NPR3/HRC/JPH4/ASPH/EDN1/KBTBD13/CHRNB4/NR4A3/MYL2/PLN/TIFAB/ATP2A1/EDN3/ABAT/MYBPH/KCNA1/RGS2/AGT/ADRA2B/MYOG/NKX2-5/MSTN/CERS1/HCN4/CHRNA3/MLIP/CALCA/TACR3/MYH7B/SLC8A3/TNNC2/GHSR/SLN/ACTN3/STRIT1/CHRM2/MYMK/TRIM63/NMUR2,99
GO:0030900,forebrain development,150/4355,415/17400,0.3614457831325301,1.444123220782095,5.290892472780072,2.3264380542860853e-7,3.5984180604670026e-5,2.8719265559621125e-5,INHBA/WDR62/TACC3/EZH2/KIF14/ASPM/E2F1/STIL/NTRK2/SEMA3G/ALDH1A2/CDK5/DIXDC1/ATP1A2/EZH1/PCDH9/PLXNA4/LHX2/PITX1/MBOAT7/RELN/AVPR2/LEF1/MGARP/TACC1/BMP2/HPRT1/PLXNA3/APLP1/P2RY12/BAX/TYRO3/GBX2/CXCL12/SCT/SCN5A/SSTR1/AQP1/PROX1/FEZ1/KCNA2/DLC1/FOXP2/FGF2/LRP8/CNTNAP2/LMX1A/OTX1/SEMA3D/FOS/EGFR/SEMA7A/LHX6/CDK5R1/EMX1/SLC7A11/SEMA3A/IGF2BP1/EFNA2/SLC2A1/DCT/DLX5/ID4/KIAA0319/RARA/ASCL1/RTN4RL2/SHANK3/ZEB2/FAT4/PAX6/MDK/FBXO41/SRD5A2/TNR/RAC3/NRP1/CCDC141/AVPR1A/LHX1/DRAXIN/SLIT2/ATP2B4/SEMA5A/NFIB/PRDM8/EOMES/WNT7B/EMX2/DKK1/ARHGAP11B/RTN4R/HMGA2/SIX3/ZIC1/SLC1A2/POU4F1/ATP1B2/ALDH1A3/PAX5/MSX1/KIF26A/NR4A3/COL3A1/SHH/CDK5R2/SALL3/ROBO2/CDH2/FILIP1/ARX/HAP1/PTCHD1/VAX2/DMRTA2/KCNA1/CCKAR/FEZF2/POU3F3/MFSD2A/NDNF/PRDM13/FOXG1/TBR1/NEFL/OTP/FGF8/EPHA5/SLC8A3/DRD2/HTR6/OLIG2/SOX2/DLX2/POU3F2/WNT7A/ZIC3/SLC4A10/RAX/NPY/SLIT1/SOX3/CCDC39/KCNC1/LHX3/FEZF1/LHX5/GHRHR/FOXB1/NKX2-1,150
GO:0007088,regulation of mitotic nuclear division,55/4355,118/17400,0.4661016949152542,1.862266243748662,5.430246818316491,2.87636725693804e-7,3.922763542309048e-5,3.130789308137052e-5,NEK2/NUF2/CCNB1/UBE2C/AURKA/PLK1/CDCA8/SKA1/SPC24/PKMYT1/SPC25/BUB1/CENPF/NDC80/CDC25C/ZWINT/CDC20/KNL1/DLGAP5/SKA3/TRIP13/BUB1B/AURKB/CAV2/ESPL1/TTK/MAD2L1/CDCA2/BIRC5/MKI67/ZWILCH/FBXO43/HASPIN/CHEK1/KNTC1/GEN1/SPDL1/USP44/RAD21/RCC1/DUSP1/MTBP/FBXO5/IGF1/CCDC8/ANAPC11/TEX14/EDN1/EDN3/IGF2/SMPD3/DMRT1/FGF8/EGF/EPGN,55
GO:0055123,digestive system development,67/4355,153/17400,0.43790849673202614,1.7496229260935143,5.381036972737199,2.951245490712412e-7,3.922763542309048e-5,3.130789308137052e-5,CCNB1/ALDH1A2/HOXA5/CLMP/RCBTB2/CDKN1C/EDNRB/MYOCD/SCT/NKX3-2/YAP1/RET/EGFR/PTK6/KIT/SOX17/PCSK5/TCF21/PDGFRA/PERCC1/NPR2/LGR4/ASCL1/CYP1A1/IGF1/OTC/SIX2/FZD5/TP63/GATA5/WLS/RARRES2/GATA4/NKX2-2/PDGFA/SFRP1/ALX4/SOX11/CPS1/PYY/RBPMS2/NODAL/PKDCC/AGR2/NR5A2/COL3A1/SHH/XBP1/CLDN18/IGF2/SFRP2/SPDEF/CCKBR/STRA6/NKX2-3/WNT11/PDX1/CELA1/BARX1/MIXL1/ZIC3/HMGCS2/IHH/PTF1A/NPY/CCDC39/HOXD13,67
GO:0035725,sodium ion transmembrane transport,77/4355,183/17400,0.4207650273224044,1.6811277785097212,5.351919589027678,2.9620254264724813e-7,3.922763542309048e-5,3.130789308137052e-5,SLC24A2/SLC20A1/HCN2/ATP1A2/SLC17A7/SCN4A/DMD/SCN4B/PKD2/FXYD1/SCN9A/UTRN/SCN5A/SCN3A/SCN3B/ANO6/CAV3/SCN2B/ATP1A3/KCNK1/KCNK9/SCN11A/SLC23A1/SLC38A5/SLC6A4/SLC6A9/SLC9A9/FXYD2/SLC8A2/SCN2A/SHROOM2/NOS1/SLC34A3/TESC/ATP2B4/ASIC3/TRPM2/SLC4A8/TRPM5/SLC5A4/ATP1B2/HCN1/ASIC5/SLC24A4/SLC5A10/SLC5A8/SLC4A4/AGT/ASIC4/SLC5A5/SLC34A1/OSR1/SCN7A/SLC6A17/HCN4/SLC5A12/FXYD3/GRIN1/SLC5A2/PCSK9/CNGA3/ASIC2/SLC8A3/SLC6A11/ATP4B/WNK4/ATP1A4/SCNN1G/SLC24A5/SLC28A3/SLC4A10/FXYD4/SLC6A19/SLC17A8/SLC12A1/SLC17A6/BPIFA1,77
GO:0051985,negative regulation of chromosome segregation,30/4355,51/17400,0.5882352941176471,2.3502397514689,5.579469863359199,2.978515270197483e-7,3.922763542309048e-5,3.130789308137052e-5,NUF2/CCNB1/PLK1/CDCA8/SKA1/SPC24/SPC25/BUB1/CENPF/NDC80/ZWINT/CDC20/KNL1/SKA3/TRIP13/BUB1B/AURKB/TTK/MAD2L1/BIRC5/ZWILCH/HASPIN/KNTC1/GEN1/SPDL1/USP44/RAD21/DUSP1/FBXO5/TEX14,30
